Date,County,Total_Cases,Negatives,Deaths
3/30/20,Berks,82,0,0
3/30/20,Blair,6,0,0
3/30/20,Bradford,3,0,0
3/30/20,Bucks,246,0,3
3/30/20,Butler,49,0,2
3/30/20,Cambria,2,0,0
3/30/20,Cameron,1,0,0
3/30/20,Carbon,13,0,0
3/30/20,Centre,24,0,0
3/30/20,Chester,146,0,0
3/30/20,Clarion,1,0,0
3/30/20,Clearfield,4,0,0
3/30/20,Columbia,6,0,0
3/30/20,Crawford,4,0,0
3/30/20,Cumberland,24,0,1
3/30/20,Dauphin,36,0,0
3/30/20,Delaware,303,0,4
3/30/20,Erie,13,0,0
3/30/20,Fayette,11,0,0
3/30/20,Franklin,12,0,0
3/30/20,Greene,7,0,0
3/30/20,Huntingdon,1,0,0
3/30/20,Indiana,2,0,0
3/30/20,Juniata,3,0,0
3/30/20,Lackawanna,62,0,2
3/30/20,Lancaster,97,0,2
3/30/20,Lawrence,10,0,1
3/30/20,Lebanon,27,0,0
3/30/20,Lehigh,231,0,3
3/30/20,Luzerne,150,0,3
3/30/20,Lycoming,4,0,0
3/30/20,McKean,1,0,0
3/30/20,Mercer,7,0,0
3/30/20,Mifflin,1,0,0
3/30/20,Monroe,182,0,7
3/30/20,Montgomery,540,0,5
3/30/20,Montour,10,0,0
3/30/20,Northampton,184,0,5
3/30/20,Northumberland,1,0,0
3/30/20,Perry,1,0,0
3/30/20,Philadelphia,1007,0,7
3/30/20,Pike,39,0,1
3/30/20,Potter,2,0,0
3/30/20,Schuylkill,30,0,0
3/30/20,Snyder,2,0,0
3/30/20,Somerset,2,0,0
3/30/20,Susquehanna,1,0,0
3/30/20,Tioga,1,0,0
3/30/20,Union,4,0,0
3/30/20,Venango,1,0,0
3/30/20,Warren,1,0,0
3/30/20,Washington,26,0,0
3/30/20,Wayne,10,0,0
3/30/20,Westmoreland,55,0,0
3/30/20,York,54,0,0
3/29/20,Adams,8,0,0
3/29/20,Allegheny,265,0,2
3/29/20,Armstrong,3,0,0
3/29/20,Beaver,28,0,0
3/29/20,Berks,68,0,0
3/29/20,Blair,3,0,0
3/29/20,Bradford,3,0,0
3/29/20,Bucks,203,0,1
3/29/20,Butler,47,0,2
3/29/20,Cambria,1,0,0
3/29/20,Cameron,1,0,0
3/29/20,Carbon,9,0,0
3/29/20,Centre,22,0,0
3/29/20,Chester,137,0,0
3/29/20,Clarion,1,0,0
3/29/20,Clearfield,2,0,0
3/29/20,Columbia,6,0,0
3/29/20,Crawford,3,0,0
3/29/20,Cumberland,22,0,1
3/29/20,Dauphin,35,0,0
3/29/20,Delaware,276,0,4
3/29/20,Erie,7,0,0
3/29/20,Fayette,10,0,0
3/29/20,Franklin,11,0,0
3/29/20,Greene,6,0,0
3/29/20,Huntingdon,1,0,0
3/29/20,Indiana,2,0,0
3/29/20,Juniata,1,0,0
3/29/20,Lackawanna,56,0,2
3/29/20,Lancaster,67,0,2
3/29/20,Lawrence,8,0,1
3/29/20,Lebanon,19,0,0
3/29/20,Lehigh,151,0,3
3/29/20,Luzerne,94,0,2
3/29/20,Lycoming,3,0,0
3/29/20,McKean,1,0,0
3/29/20,Mercer,7,0,0
3/29/20,Mifflin,2,0,0
3/29/20,Monroe,135,0,3
3/29/20,Montgomery,488,0,5
3/29/20,Montour,4,0,0
3/29/20,Northampton,126,0,4
3/29/20,Northumberland,1,0,0
3/29/20,Perry,1,0,0
3/29/20,Philadelphia,865,0,5
3/29/20,Pike,33,0,1
3/29/20,Potter,2,0,0
3/29/20,Schuylkill,21,0,0
3/29/20,Snyder,2,0,0
3/29/20,Somerset,2,0,0
3/29/20,Susquehanna,1,0,0
3/29/20,Tioga,1,0,0
3/29/20,Venango,1,0,0
3/29/20,Warren,1,0,0
3/29/20,Washington,24,0,0
3/29/20,Wayne,7,0,0
3/29/20,Westmoreland,47,0,0
3/29/20,York,43,0,0
3/28/20,Adams,8,0,0
3/28/20,Allegheny,219,0,2
3/28/20,Armstrong,2,0,0
3/28/20,Beaver,22,0,0
3/28/20,Berks,65,0,0
3/28/20,Blair,2,0,0
3/28/20,Bradford,3,0,0
3/28/20,Bucks,152,0,0
3/28/20,Butler,41,0,2
3/28/20,Cambria,1,0,0
3/28/20,Cameron,1,0,0
3/28/20,Carbon,3,0,0
3/28/20,Centre,15,0,0
3/28/20,Chester,116,0,0
3/28/20,Clarion,1,0,0
3/28/20,Clearfield,2,0,0
3/28/20,Columbia,4,0,0
3/28/20,Crawford,2,0,0
3/28/20,Cumberland,22,0,1
3/28/20,Dauphin,23,0,0
3/28/20,Delaware,226,0,4
3/28/20,Erie,7,0,0
3/28/20,Fayette,10,0,0
3/28/20,Franklin,7,0,0
3/28/20,Greene,6,0,0
3/28/20,Huntingdon,1,0,0
3/28/20,Indiana,2,0,0
3/28/20,Juniata,1,0,0
3/28/20,Lackawanna,51,0,2
3/28/20,Lancaster,45,0,1
3/28/20,Lawrence,8,0,0
3/28/20,Lebanon,15,0,0
3/28/20,Lehigh,109,0,3
3/28/20,Luzerne,65,0,2
3/28/20,Lycoming,2,0,0
3/28/20,McKean,1,0,0
3/28/20,Mercer,6,0,0
3/28/20,Monroe,106,0,2
3/28/20,Montgomery,411,0,5
3/28/20,Montour,5,0,0
3/28/20,Northampton,94,0,4
3/28/20,Northumberland,1,0,0
3/28/20,Perry,1,0,0
3/28/20,Philadelphia,709,0,5
3/28/20,Pike,27,0,1
3/28/20,Potter,2,0,0
3/28/20,Schuylkill,16,0,0
3/28/20,Snyder,1,0,0
3/28/20,Somerset,2,0,0
3/28/20,Susquehanna,1,0,0
3/28/20,Tioga,1,0,0
3/28/20,Warren,1,0,0
3/28/20,Washington,23,0,0
3/28/20,Wayne,6,0,0
3/28/20,Westmoreland,41,0,0
3/28/20,York,37,0,0
3/27/20,Adams,8,0,0
3/27/20,Allegheny,158,0,2
3/27/20,Armstrong,1,0,0
3/27/20,Beaver,14,0,0
3/27/20,Berks,65,0,0
3/27/20,Blair,1,0,0
3/27/20,Bradford,2,0,0
3/27/20,Bucks,124,0,0
3/27/20,Butler,26,0,1
3/27/20,Cambria,1,0,0
3/27/20,Carbon,2,0,0
3/27/20,Centre,11,0,0
3/27/20,Chester,107,0,0
3/27/20,Clearfield,2,0,0
3/27/20,Columbia,3,0,0
3/27/20,Crawford,1,0,0
3/27/20,Cumberland,16,0,0
3/27/20,Dauphin,18,0,0
3/27/20,Delaware,185,0,3
3/27/20,Erie,7,0,0
3/27/20,Fayette,9,0,0
3/27/20,Franklin,5,0,0
3/27/20,Greene,4,0,0
3/27/20,Indiana,2,0,0
3/27/20,Juniata,1,0,0
3/27/20,Lackawanna,35,0,2
3/27/20,Lancaster,33,0,0
3/27/20,Lawrence,4,0,0
3/27/20,Lebanon,12,0,0
3/27/20,Lehigh,93,0,2
3/27/20,Luzerne,55,0,2
3/27/20,Lycoming,2,0,0
3/27/20,Mercer,4,0,0
3/27/20,Monroe,98,0,2
3/27/20,Montgomery,374,0,3
3/27/20,Montour,4,0,0
3/27/20,Northampton,79,0,3
3/27/20,Northumberland,1,0,0
3/27/20,Philadelphia,530,0,2
3/27/20,Pike,23,0,0
3/27/20,Potter,1,0,0
3/27/20,Schuylkill,13,0,0
3/27/20,Somerset,2,0,0
3/27/20,Susquehanna,1,0,0
3/27/20,Union,1,0,0
3/27/20,Warren,1,0,0
3/27/20,Washington,14,0,0
3/27/20,Wayne,6,0,0
3/27/20,Westmoreland,30,0,0
3/27/20,York,29,0,0
3/26/20,Adams,7,0,0
3/26/20,Allegheny,133,0,2
3/26/20,Armstrong,1,0,0
3/26/20,Beaver,13,0,0
3/26/20,Berks,36,0,0
3/26/20,Blair,1,0,0
3/26/20,Bradford,2,0,0
3/26/20,Bucks,107,0,0
3/26/20,Butler,19,0,1
3/26/20,Cambria,1,0,0
3/26/20,Carbon,2,0,0
3/26/20,Centre,9,0,0
3/26/20,Chester,84,0,0
3/26/20,Clearfield,2,0,0
3/26/20,Columbia,3,0,0
3/26/20,Crawford,1,0,0
3/26/20,Cumberland,15,0,0
3/26/20,Dauphin,13,0,0
3/26/20,Delaware,156,0,1
3/26/20,Erie,4,0,0
3/26/20,Fayette,8,0,0
3/26/20,Franklin,5,0,0
3/26/20,Greene,3,0,0
3/26/20,Indiana,1,0,0
3/26/20,Juniata,1,0,0
3/26/20,Lackawanna,28,0,2
3/26/20,Lancaster,21,0,0
3/26/20,Lawrence,1,0,0
3/26/20,Lebanon,4,0,0
3/26/20,Lehigh,63,0,1
3/26/20,Luzerne,36,0,1
3/26/20,Lycoming,1,0,0
3/26/20,Mercer,3,0,0
3/26/20,Monroe,67,0,2
3/26/20,Montgomery,282,0,2
3/26/20,Montour,4,0,0
3/26/20,Northampton,56,0,3
3/26/20,Philadelphia,402,0,1
3/26/20,Pike,15,0,0
3/26/20,Potter,1,0,0
3/26/20,Schuylkill,9,0,0
3/26/20,Somerset,2,0,0
3/26/20,Susquehanna,1,0,0
3/26/20,Warren,1,0,0
3/26/20,Washington,12,0,0
3/26/20,Wayne,6,0,0
3/26/20,Westmoreland,24,0,0
3/26/20,York,21,0,0
3/25/20,Adams,6,0,0
3/25/20,Allegheny,88,0,2
3/25/20,Armstrong,0,0,0
3/25/20,Beaver,7,0,0
3/25/20,Berks,20,0,0
3/25/20,Bradford,0,0,0
3/25/20,Bucks,86,0,0
3/25/20,Butler,12,0,0
3/25/20,Cambria,0,0,0
3/25/20,Carbon,0,0,0
3/25/20,Centre,8,0,0
3/25/20,Chester,54,0,0
3/25/20,Clearfield,0,0,0
3/25/20,Columbia,0,0,0
3/25/20,Cumberland,13,0,0
3/25/20,Dauphin,10,0,0
3/25/20,Delaware,101,0,0
3/25/20,Erie,4,0,0
3/25/20,Fayette,4,0,0
3/25/20,Franklin,5,0,0
3/25/20,Greene,0,0,0
3/25/20,Juniata,0,0,0
3/25/20,Lackawanna,18,0,2
3/25/20,Lancaster,12,0,0
3/25/20,Lawrence,0,0,0
3/25/20,Lebanon,0,0,0
3/25/20,Lehigh,38,0,0
3/25/20,Luzerne,27,0,0
3/25/20,Lycoming,0,0,0
3/25/20,Mercer,0,0,0
3/25/20,Monroe,51,0,0
3/25/20,Montgomery,172,0,0
3/25/20,Montour,4,0,0
3/25/20,Northampton,44,0,3
3/25/20,Philadelphia,257,0,0
3/25/20,Pike,9,0,0
3/25/20,Potter,0,0,0
3/25/20,Schuylkill,6,0,0
3/25/20,Somerset,2,0,0
3/25/20,Warren,0,0,0
3/25/20,Washington,10,0,0
3/25/20,Wayne,4,0,0
3/25/20,Westmoreland,16,0,0
3/25/20,York,20,0,0
3/24/20,Adams,6,0,0
3/24/20,Allegheny,58,0,2
3/24/20,Armstrong,0,0,0
3/24/20,Beaver,3,0,0
3/24/20,Berks,16,0,0
3/24/20,Bradford,0,0,0
3/24/20,Bucks,65,0,0
3/24/20,Butler,0,0,0
3/24/20,Cambria,0,0,0
3/24/20,Carbon,0,0,0
3/24/20,Centre,0,0,0
3/24/20,Chester,40,0,0
3/24/20,Clearfield,0,0,0
3/24/20,Columbia,0,0,0
3/24/20,Cumberland,13,0,0
3/24/20,Dauphin,4,0,0
3/24/20,Delaware,84,0,0
3/24/20,Erie,4,0,0
3/24/20,Fayette,0,0,0
3/24/20,Franklin,0,0,0
3/24/20,Juniata,0,0,0
3/24/20,Lackawanna,15,0,0
3/24/20,Lancaster,10,0,0
3/24/20,Lebanon,0,0,0
3/24/20,Lehigh,27,0,0
3/24/20,Luzerne,21,0,0
3/24/20,Mercer,0,0,0
3/24/20,Monroe,45,0,0
3/24/20,Montgomery,144,0,0
3/24/20,Montour,0,0,0
3/24/20,Northampton,33,0,0
3/24/20,Philadelphia,177,0,0
3/24/20,Pike,4,0,0
3/24/20,Potter,0,0,0
3/24/20,Schuylkill,0,0,0
3/24/20,Somerset,0,0,0
3/24/20,Washington,9,0,0
3/24/20,Wayne,4,0,0
3/24/20,Westmoreland,11,0,0
3/24/20,York,18,0,0
3/23/20,Adams,6,0,0
3/23/20,Allegheny,48,0,0
3/23/20,Beaver,3,0,0
3/23/20,Berks,14,0,0
3/23/20,Bucks,43,0,0
3/23/20,Butler,0,0,0
3/23/20,Cambria,0,0,0
3/23/20,Centre,0,0,0
3/23/20,Chester,40,0,0
3/23/20,Columbia,0,0,0
3/23/20,Cumberland,12,0,0
3/23/20,Dauphin,0,0,0
3/23/20,Delaware,54,0,0
3/23/20,Erie,3,0,0
3/23/20,Fayette,0,0,0
3/23/20,Franklin,0,0,0
3/23/20,Lackawanna,7,0,0
3/23/20,Lancaster,5,0,0
3/23/20,Lebanon,0,0,0
3/23/20,Lehigh,25,0,0
3/23/20,Luzerne,10,0,0
3/23/20,Mercer,0,0,0
3/23/20,Monroe,43,0,0
3/23/20,Montgomery,129,0,0
3/23/20,Montour,0,0,0
3/23/20,Northampton,23,0,0
3/23/20,Philadelphia,128,0,0
3/23/20,Pike,3,0,0
3/23/20,Potter,0,0,0
3/23/20,Schuylkill,0,0,0
3/23/20,Washington,7,0,0
3/23/20,Wayne,3,0,0
3/23/20,Westmoreland,6,0,0
3/23/20,York,10,0,0
3/22/20,Adams,5,0,0
3/22/20,Allegheny,40,0,0
3/22/20,Beaver,3,0,0
3/22/20,Berks,13,0,0
3/22/20,Bucks,32,0,0
3/22/20,Butler,0,0,0
3/22/20,Centre,0,0,0
3/22/20,Chester,23,0,0
3/22/20,Columbia,0,0,0
3/22/20,Cumberland,11,0,0
3/22/20,Dauphin,0,0,0
3/22/20,Delaware,43,0,0
3/22/20,Erie,2,0,0
3/22/20,Fayette,0,0,0
3/22/20,Franklin,0,0,0
3/22/20,Lackawanna,6,0,0
3/22/20,Lancaster,6,0,0
3/22/20,Lebanon,0,0,0
3/22/20,Lehigh,19,0,0
3/22/20,Luzerne,7,0,0
3/22/20,Mercer,0,0,0
3/22/20,Monroe,31,0,0
3/22/20,Montgomery,87,0,0
3/22/20,Montour,0,0,0
3/22/20,Northampton,21,0,0
3/22/20,Philadelphia,91,0,0
3/22/20,Pike,3,0,0
3/22/20,Potter,0,0,0
3/22/20,Schuylkill,0,0,0
3/22/20,Washington,7,0,0
3/22/20,Wayne,2,0,0
3/22/20,Westmoreland,4,0,0
3/22/20,York,10,0,0
3/21/20,Adams,4,0,0
3/21/20,Allegheny,31,0,0
3/21/20,Beaver,3,0,0
3/21/20,Berks,7,0,0
3/21/20,Bucks,24,0,0
3/21/20,Butler,0,0,0
3/21/20,Centre,0,0,0
3/21/20,Chester,19,0,0
3/21/20,Cumberland,11,0,0
3/21/20,Delaware,33,0,0
3/21/20,Erie,0,0,0
3/21/20,Franklin,0,0,0
3/21/20,Lackawanna,5,0,0
3/21/20,Lancaster,4,0,0
3/21/20,Lebanon,0,0,0
3/21/20,Lehigh,13,0,0
3/21/20,Luzerne,6,0,0
3/21/20,Monroe,25,0,0
3/21/20,Montgomery,71,0,0
3/21/20,Montour,0,0,0
3/21/20,Northampton,17,0,0
3/21/20,Philadelphia,69,0,0
3/21/20,Pike,2,0,0
3/21/20,Potter,0,0,0
3/21/20,Washington,5,0,0
3/21/20,Wayne,1,0,0
3/21/20,Westmoreland,4,0,0
3/21/20,York,9,0,0
3/20/20,Adams,4,0,0
3/20/20,Allegheny,28,0,0
3/20/20,Beaver,3,0,0
3/20/20,Berks,5,0,0
3/20/20,Bucks,16,0,0
3/20/20,Centre,0,0,0
3/20/20,Chester,17,0,0
3/20/20,Cumberland,11,0,0
3/20/20,Delaware,23,0,0
3/20/20,Erie,0,0,0
3/20/20,Franklin,0,0,0
3/20/20,Lackawanna,4,0,0
3/20/20,Lancaster,2,0,0
3/20/20,Lebanon,0,0,0
3/20/20,Lehigh,2,0,0
3/20/20,Luzerne,2,0,0
3/20/20,Monroe,19,0,0
3/20/20,Montgomery,59,0,0
3/20/20,Northampton,10,0,0
3/20/20,Philadelphia,42,0,0
3/20/20,Pike,2,0,0
3/20/20,Potter,0,0,0
3/20/20,Washington,3,0,0
3/20/20,Wayne,1,0,0
3/20/20,Westmoreland,4,0,0
3/20/20,York,6,0,0
3/19/20,Adams,1,0,0
3/19/20,Allegheny,16,0,0
3/19/20,Beaver,2,0,0
3/19/20,Berks,1,0,0
3/19/20,Bucks,12,0,0
3/19/20,Chester,10,0,0
3/19/20,Cumberland,11,0,0
3/19/20,Delaware,14,0,0
3/19/20,Lackawanna,2,0,0
3/19/20,Lancaster,2,0,0
3/19/20,Lebanon,1,0,0
3/19/20,Lehigh,1,0,0
3/19/20,Luzerne,1,0,0
3/19/20,Monroe,15,0,0
3/19/20,Montgomery,47,0,0
3/19/20,Northampton,5,0,0
3/19/20,Philadelphia,33,0,0
3/19/20,Pike,3,0,0
3/19/20,Washington,3,0,0
3/19/20,Wayne,1,0,0
3/19/20,Westmoreland,2,0,0
3/19/20,York,2,0,0
3/18/20,Allegheny,11,0,0
3/18/20,Beaver,2,0,0
3/18/20,Berks,0,0,0
3/18/20,Bucks,9,0,0
3/18/20,Chester,9,0,0
3/18/20,Cumberland,10,0,0
3/18/20,Delaware,14,0,0
3/18/20,Lackawanna,0,0,0
3/18/20,Lehigh,1,0,0
3/18/20,Luzerne,1,0,0
3/18/20,Monroe,7,0,0
3/18/20,Montgomery,42,0,0
3/18/20,Northampton,1,0,0
3/18/20,Philadelphia,17,0,0
3/18/20,Pike,2,0,0
3/18/20,Washington,2,0,0
3/18/20,Wayne,1,0,0
3/18/20,York,0,0,0
3/17/20,Allegheny,7,0,0
3/17/20,Beaver,1,0,0
3/17/20,Bucks,8,0,0
3/17/20,Chester,4,0,0
3/17/20,Cumberland,10,0,0
3/17/20,Delaware,9,0,0
3/17/20,Lehigh,1,0,0
3/17/20,Luzerne,1,0,0
3/17/20,Monroe,8,0,0
3/17/20,Montgomery,32,0,0
3/17/20,Northampton,1,0,0
3/17/20,Philadelphia,10,0,0
3/17/20,Pike,1,0,0
3/17/20,Washington,2,0,0
3/17/20,Wayne,1,0,0
3/16/20,Allegheny,5,0,0
3/16/20,Bucks,5,0,0
3/16/20,Chester,2,0,0
3/16/20,Cumberland,5,0,0
3/16/20,Delaware,7,0,0
3/16/20,Lehigh,1,0,0
3/16/20,Luzerne,1,0,0
3/16/20,Monroe,8,0,0
3/16/20,Montgomery,30,0,0
3/16/20,Northampton,1,0,0
3/16/20,Philadelphia,8,0,0
3/16/20,Pike,1,0,0
3/16/20,Wayne,1,0,0
3/16/20,Washington,1,0,0
3/15/20,Allegheny,3,0,0
3/15/20,Bucks,4,0,0
3/15/20,Chester,2,0,0
3/15/20,Cumberland,5,0,0
3/15/20,Delaware,7,0,0
3/15/20,Lehigh,1,0,0
3/15/20,Luzerne,1,0,0
3/15/20,Monroe,6,0,0
3/15/20,Montgomery,24,0,0
3/15/20,Northampton,1,0,0
3/15/20,Philadelphia,6,0,0
3/15/20,Pike,1,0,0
3/15/20,Washington,1,0,0
3/15/20,Wayne,1,0,0
3/14/20,Allegheny,2,0,0
3/14/20,Bucks,3,0,0
3/14/20,Chester,2,0,0
3/14/20,Cumberland,3,0,0
3/14/20,Delaware,6,0,0
3/14/20,Monroe,3,0,0
3/14/20,Montgomery,20,0,0
3/14/20,Northampton,1,0,0
3/14/20,Philadelphia,4,0,0
3/14/20,Pike,1,0,0
3/14/20,Washington,1,0,0
3/14/20,Wayne,1,0,0
3/13/20,Bucks,3,0,0
3/13/20,Chester,1,0,0
3/13/20,Cumberland,3,0,0
3/13/20,Delaware,6,0,0
3/13/20,Monroe,3,0,0
3/13/20,Montgomery,18,0,0
3/13/20,Northampton,1,0,0
3/13/20,Philadelphia,3,0,0
3/13/20,Pike,1,0,0
3/13/20,Washington,1,0,0
3/13/20,Wayne,1,0,0
3/12/20,Bucks,2,0,0
3/12/20,Delaware,1,0,0
3/12/20,Monroe,2,0,0
3/12/20,Montgomery,13,0,0
3/12/20,Northampton,1,0,0
3/12/20,Philadelphia,1,0,0
3/12/20,Pike,1,0,0
3/12/20,Wayne,1,0,0
3/11/20,Bucks,2,0,0
3/11/20,Delaware,1,0,0
3/11/20,Monroe,2,0,0
3/11/20,Montgomery,9,0,0
3/11/20,Philadelphia,1,0,0
3/11/20,Wayne,1,0,0
3/10/20,Delaware,1,0,0
3/10/20,Monroe,1,0,0
3/10/20,Montgomery,8,0,0
3/10/20,Philadelphia,1,0,0
3/10/20,Wayne,1,0,0
3/9/20,Delaware,1,0,0
3/9/20,Monroe,1,0,0
3/9/20,Montgomery,7,0,0
3/9/20,Wayne,1,0,0
3/8/20,Delaware,1,0,0
3/8/20,Montgomery,4,0,0
3/8/20,Wayne,1,0,0
3/7/20,Delaware,1,0,0
3/7/20,Montgomery,2,0,0
3/7/20,Wayne,1,0,0
3/6/20,Delaware,1,0,0
3/6/20,Wayne,1,0,0
5/2/20,Adams,141,1605,4
5/2/20,Allegheny,1333,16646,102
5/2/20,Armstrong,52,710,2
5/2/20,Beaver,435,2142,68
5/2/20,Bedford,24,214,1
5/2/20,Berks,2810,5786,118
5/2/20,Blair,23,1035,0
5/2/20,Bradford,35,698,2
5/2/20,Bucks,3182,8881,237
5/2/20,Butler,180,2304,6
5/2/20,Cambria,32,1299,1
5/2/20,Cameron,1,53,0
5/2/20,Carbon,182,1096,15
5/2/20,Centre,96,950,1
5/2/20,Chester,1469,5609,117
5/2/20,Clarion,23,493,1
5/2/20,Clearfield,16,455,0
5/2/20,Clinton,34,252,0
5/2/20,Columbia,290,657,13
5/2/20,Crawford,19,699,0
5/2/20,Cumberland,365,1585,17
5/2/20,Dauphin,617,3783,25
5/2/20,Delaware,3999,9391,255
5/2/20,Elk,4,171,0
5/2/20,Erie,90,2034,2
5/2/20,Fayette,82,1878,4
5/2/20,Forest,7,30,0
5/2/20,Franklin,325,3053,8
5/2/20,Fulton,6,89,0
5/2/20,Greene,27,429,0
5/2/20,Huntingdon,48,307,0
5/2/20,Indiana,63,755,4
5/2/20,Jefferson,6,322,0
5/2/20,Juniata,84,161,1
5/2/20,Lackawanna,968,2656,83
5/2/20,Lancaster,1904,8148,112
5/2/20,Lawrence,65,758,6
5/2/20,Lebanon,710,2724,10
5/2/20,Lehigh,2896,7508,83
5/2/20,Luzerne,2211,5229,97
5/2/20,Lycoming,81,1173,1
5/2/20,McKean,6,175,0
5/2/20,Mercer,66,772,1
5/2/20,Mifflin,38,700,0
5/2/20,Monroe,1165,2825,55
5/2/20,Montgomery,4487,17930,369
5/2/20,Montour,49,2966,0
5/2/20,Northampton,2182,6548,94
5/2/20,Northumberland,98,615,0
5/2/20,Perry,33,233,1
5/2/20,Philadelphia,12948,29612,422
5/2/20,Pike,394,1294,15
5/2/20,Potter,4,84,0
5/2/20,Schuylkill,384,2136,7
5/2/20,Snyder,33,204,1
5/2/20,Somerset,29,621,1
5/2/20,Sullivan,1,34,0
5/2/20,Susquehanna,84,302,9
5/2/20,Tioga,16,256,1
5/2/20,Union,38,570,0
5/2/20,Venango,7,256,0
5/2/20,Warren,1,180,0
5/2/20,Washington,118,2195,2
5/2/20,Wayne,104,544,5
5/2/20,Westmoreland,396,4749,26
5/2/20,Wyoming,25,175,2
5/2/20,York,664,7327,11
5/3/20,Adams,145,1633,4
5/3/20,Allegheny,1345,16851,102
5/3/20,Armstrong,52,717,2
5/3/20,Beaver,435,2152,68
5/3/20,Bedford,24,225,1
5/3/20,Berks,2886,5948,118
5/3/20,Blair,24,1079,0
5/3/20,Bradford,35,708,2
5/3/20,Bucks,3286,9121,240
5/3/20,Butler,180,2326,6
5/3/20,Cambria,33,1382,1
5/3/20,Cameron,1,54,0
5/3/20,Carbon,183,1122,15
5/3/20,Centre,102,1016,1
5/3/20,Chester,1502,5740,117
5/3/20,Clarion,23,500,1
5/3/20,Clearfield,21,474,0
5/3/20,Clinton,32,270,0
5/3/20,Columbia,291,693,13
5/3/20,Crawford,19,708,0
5/3/20,Cumberland,373,1670,18
5/3/20,Dauphin,634,3881,28
5/3/20,Delaware,4113,9723,255
5/3/20,Elk,4,177,0
5/3/20,Erie,91,2118,2
5/3/20,Fayette,83,1908,4
5/3/20,Forest,7,30,0
5/3/20,Franklin,351,3120,8
5/3/20,Fulton,6,92,0
5/3/20,Greene,27,438,1
5/3/20,Huntingdon,56,320,0
5/3/20,Indiana,69,773,4
5/3/20,Jefferson,6,325,0
5/3/20,Juniata,86,167,1
5/3/20,Lackawanna,999,2767,86
5/3/20,Lancaster,1936,8342,112
5/3/20,Lawrence,65,767,6
5/3/20,Lebanon,735,2790,10
5/3/20,Lehigh,2924,7626,83
5/3/20,Luzerne,2240,5381,97
5/3/20,Lycoming,85,1215,2
5/3/20,McKean,6,183,0
5/3/20,Mercer,66,785,1
5/3/20,Mifflin,39,734,0
5/3/20,Monroe,1172,2880,55
5/3/20,Montgomery,4552,18185,381
5/3/20,Montour,50,2966,0
5/3/20,Northampton,2214,6656,94
5/3/20,Northumberland,99,639,0
5/3/20,Perry,34,247,1
5/3/20,Philadelphia,13179,30370,423
5/3/20,Pike,405,1316,16
5/3/20,Potter,4,86,0
5/3/20,Schuylkill,395,2192,7
5/3/20,Snyder,33,222,1
5/3/20,Somerset,29,638,1
5/3/20,Sullivan,1,37,0
5/3/20,Susquehanna,85,313,9
5/3/20,Tioga,16,260,1
5/3/20,Union,38,584,0
5/3/20,Venango,7,264,0
5/3/20,Warren,1,184,0
5/3/20,Washington,119,2236,2
5/3/20,Wayne,109,565,5
5/3/20,Westmoreland,401,4842,26
5/3/20,Wyoming,25,182,2
5/3/20,York,679,7459,11